fulfillment_event_id,order_id,customer_id,source_customer_id,event_date,event_type,severity,root_cause,resolution_status
FUL000310,O011987,C001600,2845,2023-12-30,carrier_delay,High,Carrier route delay,Open
FUL000311,O011988,C000883,6480,2023-12-30,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000312,O011990,C000284,3031,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000313,O012019,C000134,10175,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000314,O012024,C000526,2451,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000315,O012025,C000686,1833,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000316,O012030,C001532,7958,2023-12-31,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000317,O012031,C001605,8791,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000318,O001204,C000537,731,2023-07-26,carrier_delay,High,Carrier route delay,Open
FUL000319,O012043,C000830,1762,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000320,O012044,C001344,452,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000321,O012046,C001123,11584,2023-12-31,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000322,O012054,C000968,5084,2023-12-31,carrier_delay,High,Carrier route delay,Open
FUL000323,O012059,C000579,2683,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000324,O012060,C000326,10185,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000325,O012070,C000916,8681,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000326,O012073,C001252,9862,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000327,O012075,C000754,11700,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000328,O012082,C000672,2362,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000329,O012084,C000591,1544,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000330,O012085,C001428,9912,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000331,O012094,C001333,7318,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000332,O012095,C001761,2728,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000333,O001210,C001448,6014,2023-07-26,carrier_delay,High,Carrier route delay,Open
FUL000334,O012103,C001651,430,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000335,O012109,C000964,11806,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000336,O012119,C001406,1013,2024-01-01,carrier_delay,High,Carrier route delay,Open
FUL000337,O012131,C000086,3938,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000338,O012132,C001103,10687,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000339,O012135,C001928,1094,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000340,O012139,C001264,3021,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000341,O012145,C001928,1094,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000342,O012149,C001144,2169,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000343,O012155,C000326,10185,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000344,O012160,C001623,11491,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000345,O012166,C000461,5873,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000346,O012167,C001666,11757,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000347,O012170,C000508,8995,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000348,O012176,C000169,9073,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000349,O012177,C000529,2433,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000350,O012178,C001798,1793,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000351,O012184,C001711,5665,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000352,O012188,C001137,10514,2024-01-02,carrier_delay,High,Carrier route delay,Open
FUL000353,O012230,C001576,4838,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000354,O012231,C000342,4936,2024-01-03,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000355,O012232,C001073,9726,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000356,O012235,C001847,3046,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000357,O012241,C001442,1273,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000358,O012242,C000709,5440,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000359,O012245,C000169,9073,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000360,O012249,C001427,3428,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000361,O012250,C001066,647,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000362,O012255,C000572,5815,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000363,O012257,C001408,7595,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000364,O012259,C000486,10081,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000365,O012260,C001182,11689,2024-01-03,carrier_delay,High,Carrier route delay,Open
FUL000366,O012264,C000533,4943,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000367,O012265,C001277,1223,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000368,O012269,C000158,6812,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000369,O012277,C001213,1567,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000370,O012282,C000798,3229,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000371,O012289,C001758,10289,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000372,O012302,C000887,2365,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000373,O012319,C001146,6992,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000374,O012320,C000978,11388,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000375,O012324,C001406,1013,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000376,O012329,C000339,8192,2024-01-04,carrier_delay,High,Carrier route delay,Open
FUL000377,O001233,C000604,3184,2023-07-26,carrier_delay,High,Carrier route delay,Open
FUL000378,O012335,C001376,4253,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000379,O012349,C001672,9754,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000380,O012350,C000955,4768,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000381,O012351,C000076,2970,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000382,O012355,C001676,5525,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000383,O012357,C001327,6730,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000384,O012358,C001278,5943,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000385,O012368,C000026,5897,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000386,O012373,C000711,11936,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000387,O012390,C000175,6977,2024-01-05,carrier_delay,High,Carrier route delay,Open
FUL000388,O001240,C000044,749,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000389,O012405,C000858,3581,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000390,O012412,C000154,1588,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000391,O012414,C000560,5658,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000392,O012434,C001245,728,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000393,O012435,C001395,9573,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000394,O012440,C001283,8260,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000395,O012450,C001905,3947,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000396,O012451,C000553,10253,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000397,O012460,C000159,5493,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000398,O012461,C001341,986,2024-01-06,carrier_delay,High,Carrier route delay,Open
FUL000399,O012462,C000119,8015,2024-01-06,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000400,O012492,C001074,9074,2024-01-07,carrier_delay,High,Carrier route delay,Open
FUL000401,O012521,C000263,6137,2024-01-07,carrier_delay,High,Carrier route delay,Open
FUL000402,O012522,C001167,6854,2024-01-07,carrier_delay,High,Carrier route delay,Open
FUL000403,O012525,C000342,4936,2024-01-07,carrier_delay,High,Carrier route delay,Open
FUL000404,O012527,C000495,6412,2024-01-07,carrier_delay,High,Carrier route delay,Open
FUL000405,O012529,C000456,11741,2024-01-07,carrier_delay,High,Carrier route delay,Open
FUL000406,O012530,C001617,2277,2024-01-07,carrier_delay,High,Carrier route delay,Open
FUL000407,O012534,C000660,2384,2024-01-07,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000408,O012539,C001524,3985,2024-01-08,carrier_delay,High,Carrier route delay,Open
FUL000409,O001255,C001284,8929,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000410,O012559,C001118,11984,2024-01-08,carrier_delay,High,Carrier route delay,Open
FUL000411,O001257,C001498,2255,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000412,O012579,C001631,6370,2024-01-08,carrier_delay,High,Carrier route delay,Open
FUL000413,O001258,C001532,7958,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000414,O012599,C001695,203,2024-01-08,carrier_delay,High,Carrier route delay,Open
FUL000415,O012603,C000345,10634,2024-01-08,carrier_delay,High,Carrier route delay,Open
FUL000416,O012604,C000220,2220,2024-01-08,carrier_delay,High,Carrier route delay,Open
FUL000417,O012622,C000920,7848,2024-01-09,carrier_delay,High,Carrier route delay,Open
FUL000418,O012625,C000894,9510,2024-01-09,carrier_delay,High,Carrier route delay,Open
FUL000419,O012636,C001997,8684,2024-01-09,carrier_delay,High,Carrier route delay,Open
FUL000420,O001264,C000270,6474,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000421,O012658,C000409,1868,2024-01-09,carrier_delay,High,Carrier route delay,Open
FUL000422,O012664,C001959,4417,2024-01-09,carrier_delay,High,Carrier route delay,Open
FUL000423,O012699,C000456,11741,2024-01-10,carrier_delay,High,Carrier route delay,Open
FUL000424,O001270,C001664,6909,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000425,O012700,C000631,4552,2024-01-10,carrier_delay,High,Carrier route delay,Open
FUL000426,O012704,C000313,4454,2024-01-10,carrier_delay,High,Carrier route delay,Open
FUL000427,O001271,C000666,10095,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000428,O012713,C001931,11427,2024-01-10,carrier_delay,High,Carrier route delay,Open
FUL000429,O012730,C000978,11388,2024-01-10,carrier_delay,High,Carrier route delay,Open
FUL000430,O012740,C000823,8618,2024-01-10,carrier_delay,High,Carrier route delay,Open
FUL000431,O012754,C001105,9002,2024-01-11,carrier_delay,High,Carrier route delay,Open
FUL000432,O012760,C001347,4713,2024-01-11,carrier_delay,High,Carrier route delay,Open
FUL000433,O012763,C000095,5582,2024-01-11,carrier_delay,High,Carrier route delay,Open
FUL000434,O012780,C001776,8430,2024-01-11,carrier_delay,High,Carrier route delay,Open
FUL000435,O012794,C000507,12107,2024-01-11,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000436,O012808,C000657,11430,2024-01-11,carrier_delay,High,Carrier route delay,Open
FUL000437,O012814,C000353,2180,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000438,O001282,C000902,9392,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000439,O012824,C001891,7369,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000440,O012827,C000370,542,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000441,O012832,C000048,5217,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000442,O012834,C000691,7282,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000443,O012840,C000459,10653,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000444,O012854,C001649,11574,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000445,O012860,C000835,1731,2024-01-12,carrier_delay,High,Carrier route delay,Open
FUL000446,O012880,C000334,8847,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000447,O012884,C000942,8757,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000448,O012910,C000492,3838,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000449,O012915,C000954,5050,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000450,O012919,C001373,1936,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000451,O012920,C001531,6669,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000452,O012927,C000031,9300,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000453,O012945,C000590,10258,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000454,O012948,C000555,3813,2024-01-13,carrier_delay,High,Carrier route delay,Open
FUL000455,O012956,C000836,11133,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000456,O012970,C001835,9093,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000457,O012977,C001540,5859,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000458,O012980,C000933,5011,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000459,O012982,C000653,10533,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000460,O012983,C000781,4991,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000461,O012985,C000577,6388,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000462,O012988,C000848,1225,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000463,O001299,C000618,7802,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000464,O012999,C000889,11089,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000465,O013004,C001167,6854,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000466,O013005,C001463,6671,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000467,O013009,C001333,7318,2024-01-14,carrier_delay,High,Carrier route delay,Open
FUL000468,O013016,C001177,599,2024-01-14,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000469,O001302,C000056,1695,2023-07-27,carrier_delay,High,Carrier route delay,Open
FUL000470,O013023,C000896,1688,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000471,O013025,C001684,5829,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000472,O013032,C000775,6281,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000473,O013034,C001633,272,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000474,O013048,C001186,7949,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000475,O013053,C001150,7975,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000476,O013055,C001288,927,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000477,O013070,C001390,9463,2024-01-15,carrier_delay,High,Carrier route delay,Open
FUL000478,O013088,C001141,10160,2024-01-16,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000479,O001309,C001362,2367,2023-07-28,carrier_delay,High,Carrier route delay,Open
FUL000480,O013113,C001029,7980,2024-01-16,carrier_delay,High,Carrier route delay,Open
FUL000481,O013119,C000027,2774,2024-01-16,carrier_delay,High,Carrier route delay,Open
FUL000482,O001313,C000511,3471,2023-07-28,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL000483,O013135,C000862,4618,2024-01-16,carrier_delay,High,Carrier route delay,Open
FUL000484,O013138,C001539,51,2024-01-16,carrier_delay,High,Carrier route delay,Open
FUL000485,O001315,C001077,5660,2023-07-28,carrier_delay,High,Carrier route delay,Open
FUL000486,O013150,C001712,7893,2024-01-16,carrier_delay,High,Carrier route delay,Open
FUL000487,O013155,C000725,5490,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000488,O013159,C000323,4980,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000489,O013166,C001077,5660,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000490,O013184,C000763,847,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000491,O013185,C001576,4838,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000492,O013198,C001602,8602,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000493,O013199,C001366,6199,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000494,O013200,C001755,12049,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000495,O013215,C001619,7465,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000496,O013219,C000797,5672,2024-01-17,carrier_delay,High,Carrier route delay,Open
FUL000497,O013227,C001601,377,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000498,O013234,C000758,502,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000499,O013254,C001245,728,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000500,O013255,C000352,10447,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000501,O013264,C000462,3295,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000502,O013275,C000370,542,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000503,O013279,C000067,9821,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000504,O001328,C000636,2844,2023-07-28,carrier_delay,High,Carrier route delay,Open
FUL000505,O013285,C000205,9760,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000506,O013287,C001667,6584,2024-01-18,carrier_delay,High,Carrier route delay,Open
FUL000507,O013298,C000124,10549,2024-01-19,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
