order_line_id,source_order_item_id,order_id,source_order_id,customer_id,source_customer_id,product_card_id,product_name,product_category_id,category_name,department_id,department_name,quantity,product_price,item_total,sales,discount,discount_rate,profit,profit_ratio,product_status,product_image
OL172186,172186,O068879,68879,C001569,778,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,128.69,129.99,1.30,0.0100,34.75,0.2700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL042378,42378,O016953,16953,C001354,2078,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,128.69,129.99,1.30,0.0100,34.75,0.2700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL036657,36657,O014651,14651,C000214,11887,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,126.09,129.99,3.90,0.0300,32.78,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL042501,42501,O016998,16998,C000625,548,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,124.79,129.99,5.20,0.0400,-90.47,-0.7300,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL110806,110806,O044388,44388,C000078,468,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,56.51,0.4600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL156995,156995,O062795,62795,C001199,10308,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,7.74,0.0600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL047394,47394,O018950,18950,C000628,6428,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,55.28,0.4500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL048438,48438,O019380,19380,C000156,482,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,120.89,129.99,9.10,0.0700,36.27,0.3000,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL170556,170556,O068220,68220,C000059,9962,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,114.39,129.99,15.60,0.1200,7.21,0.0600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL044735,44735,O017909,17909,C001437,11189,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,30.53,0.2700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL033410,33410,O013343,13343,C001073,9726,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,33.93,0.3000,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL156600,156600,O062637,62637,C001073,9726,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,52.02,0.4600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL169622,169622,O067845,67845,C000156,482,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,-33.93,-0.3000,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL033408,33408,O013343,13343,C001073,9726,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,110.49,129.99,19.50,0.1500,27.62,0.2500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL156598,156598,O062637,62637,C001073,9726,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,110.49,129.99,19.50,0.1500,13.26,0.1200,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL033407,33407,O013343,13343,C001073,9726,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,109.19,129.99,20.80,0.1600,49.14,0.4500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL050172,50172,O020072,20072,C001693,4279,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,109.19,129.99,20.80,0.1600,29.48,0.2700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL165859,165859,O066351,66351,C000328,4697,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,109.19,129.99,20.80,0.1600,32.76,0.3000,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL133806,133806,O053540,53540,C000331,8524,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,283.45,299.95,16.50,0.0600,127.55,0.4500,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL022760,22760,O009122,9122,C000418,1222,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,263.96,299.95,35.99,0.1200,95.02,0.3600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL011090,11090,O004427,4427,C001626,8397,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,260.96,299.95,38.99,0.1300,49.06,0.1900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL145934,145934,O058315,58315,C001107,12382,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,248.96,299.95,50.99,0.1700,28.13,0.1100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL136489,136489,O054572,54572,C001396,7844,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,224.96,299.95,74.99,0.2500,62.99,0.2800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL129285,129285,O051746,51746,C000817,12291,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,199.95,199.95,0.00,0.0000,59.99,0.3000,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL133897,133897,O053576,53576,C000829,5301,565,adidas Youth Germany Black/Red Away Match Soc,26,Girls' Apparel,5,Golf,5,70.00,346.50,350.00,3.50,0.0100,39.15,0.1100,0,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey
OL148446,148446,O059301,59301,C000622,5364,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,240.00,250.00,10.00,0.0400,48.00,0.2000,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL020995,20995,O008410,8410,C001405,259,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,240.00,250.00,10.00,0.0400,-52.08,-0.2200,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL151598,151598,O060567,60567,C000042,8517,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,237.50,250.00,12.50,0.0500,116.38,0.4900,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL006064,6064,O002428,2428,C000726,5965,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,173.96,199.95,25.99,0.1300,58.80,0.3400,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL022214,22214,O008906,8906,C000909,2291,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,212.50,250.00,37.50,0.1500,59.50,0.2800,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL133703,133703,O053505,53505,C000357,3099,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,200.00,250.00,50.00,0.2000,58.00,0.2900,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL139149,139149,O055636,55636,C000933,5011,565,adidas Youth Germany Black/Red Away Match Soc,26,Girls' Apparel,5,Golf,5,70.00,280.00,350.00,70.00,0.2000,30.80,0.1100,0,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey
OL002749,2749,O001105,1105,C000205,9760,818,Titleist Pro V1x Golf Balls,37,Electronics,6,Outdoors,5,47.99,230.35,239.95,9.60,0.0400,-14.28,-0.0600,0,http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls
OL004490,4490,O001797,1797,C000497,11793,886,Team Golf San Francisco Giants Putter Grip,40,Accessories,6,Outdoors,5,24.99,118.08,124.95,6.87,0.0600,31.88,0.2700,0,http://images.acmesports.sports/Team+Golf+San+Francisco+Giants+Putter+Grip
OL004065,4065,O001634,1634,C000239,7273,905,Team Golf Texas Longhorns Putter Grip,40,Accessories,6,Outdoors,5,24.99,113.70,124.95,11.25,0.0900,53.44,0.4700,0,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip
OL133898,133898,O053576,53576,C000829,5301,924,Glove It Urban Brick Golf Towel,41,Trade-In,6,Outdoors,5,15.99,71.96,79.95,8.00,0.1000,4.53,0.0600,0,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel
OL140672,140672,O056244,56244,C000145,437,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,254.96,299.95,44.99,0.1500,127.48,0.5000,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL009026,9026,O003625,3625,C000116,2813,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,193.95,199.95,6.00,0.0300,87.28,0.4500,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL130737,130737,O052321,52321,C000008,4249,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,240.00,250.00,10.00,0.0400,87.12,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL147424,147424,O058896,58896,C000110,9697,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,225.00,250.00,25.00,0.1000,60.75,0.2700,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL076457,76457,O030589,30589,C000132,11426,172,Nike Women's Tempo Shorts,9,Cardio Equipment,3,Footwear,5,30.00,150.00,150.00,0.00,0.0000,-34.95,-0.2300,0,http://images.acmesports.sports/Nike+Women%27s+Tempo+Shorts
OL057092,57092,O022811,22811,C000523,1962,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,254.96,299.95,44.99,0.1500,86.18,0.3400,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL106479,106479,O042658,42658,C001354,2078,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,254.96,299.95,44.99,0.1500,124.93,0.4900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL068417,68417,O027316,27316,C000132,11426,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,248.96,299.95,50.99,0.1700,90.37,0.3600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL125535,125535,O050226,50226,C000806,9248,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,237.50,250.00,12.50,0.0500,92.63,0.3900,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL119355,119355,O047731,47731,C000396,6473,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,218.36,239.96,21.60,0.0900,65.51,0.3000,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL115136,115136,O046062,46062,C001907,12288,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,211.16,239.96,28.80,0.1200,76.02,0.3600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL115138,115138,O046062,46062,C001907,12288,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,180.00,200.00,20.00,0.1000,45.00,0.2500,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL119624,119624,O047840,47840,C001761,2728,565,adidas Youth Germany Black/Red Away Match Soc,26,Girls' Apparel,5,Golf,4,70.00,235.20,280.00,44.80,0.1600,63.50,0.2700,0,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey
OL160678,160678,O064274,64274,C000661,12019,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,319.97,399.96,79.99,0.2000,108.15,0.3400,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL033275,33275,O013298,13298,C000124,10549,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,235.16,239.96,4.80,0.0200,115.23,0.4900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL117157,117157,O046864,46864,C001432,3066,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,208.77,239.96,31.19,0.1300,-100.83,-0.4800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL041460,41460,O016590,16590,C000062,11431,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,196.77,239.96,43.19,0.1800,57.06,0.2900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL158064,158064,O063220,63220,C001011,3071,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,4,39.99,151.96,159.96,8.00,0.0500,28.87,0.1900,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL049112,49112,O019642,19642,C000058,11065,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,189.00,200.00,11.00,0.0600,75.60,0.4000,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL033272,33272,O013298,13298,C000124,10549,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,4,39.99,143.96,159.96,16.00,0.1000,38.87,0.2700,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL167369,167369,O066958,66958,C000106,467,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,4,39.99,131.17,159.96,28.79,0.1800,41.06,0.3100,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL120515,120515,O048193,48193,C000511,3471,905,Team Golf Texas Longhorns Putter Grip,40,Accessories,6,Outdoors,4,24.99,89.96,99.96,10.00,0.1000,43.18,0.4800,0,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip
OL159751,159751,O063907,63907,C000793,569,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,383.96,399.96,16.00,0.0400,111.35,0.2900,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL047915,47915,O019178,19178,C001558,5749,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,379.96,399.96,20.00,0.0500,170.98,0.4500,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL167612,167612,O067046,67046,C000253,4460,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,379.96,399.96,20.00,0.0500,38.00,0.1000,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL041034,41034,O016436,16436,C000112,6050,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,363.96,399.96,36.00,0.0900,69.15,0.1900,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL040009,40009,O016013,16013,C000253,4460,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,351.96,399.96,48.00,0.1200,168.94,0.4800,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL043356,43356,O017347,17347,C000978,11388,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,351.96,399.96,48.00,0.1200,147.83,0.4200,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL158778,158778,O063516,63516,C001240,8806,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,235.16,239.96,4.80,0.0200,117.58,0.5000,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL155234,155234,O062086,62086,C000051,341,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,232.76,239.96,7.20,0.0300,20.48,0.0900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL036739,36739,O014685,14685,C001106,10563,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,230.36,239.96,9.60,0.0400,26.03,0.1100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL163390,163390,O065370,65370,C000554,10051,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,223.16,239.96,16.80,0.0700,-163.58,-0.7300,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL049329,49329,O019732,19732,C001688,6402,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,218.36,239.96,21.60,0.0900,104.81,0.4800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL045533,45533,O018213,18213,C000384,10831,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,196.77,239.96,43.19,0.1800,68.87,0.3500,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL066784,66784,O026670,26670,C001311,7163,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,118.29,129.99,11.70,0.0900,8.87,0.0800,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL068507,68507,O027357,27357,C000647,4807,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,118.29,129.99,11.70,0.0900,-38.92,-0.3300,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL067195,67195,O026821,26821,C001301,7795,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,118.29,129.99,11.70,0.0900,53.23,0.4500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL105539,105539,O042271,42271,C001828,3905,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,-19.07,-0.1600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL054795,54795,O021907,21907,C001023,12038,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,40.95,0.3500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL068506,68506,O027357,27357,C000647,4807,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,54.99,0.4700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL054942,54942,O021966,21966,C000081,10291,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,38.61,0.3300,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL061146,61146,O024438,24438,C001023,12038,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,14.62,0.1300,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL069967,69967,O027957,27957,C000862,4618,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,58.50,0.5000,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL067194,67194,O026821,26821,C001301,7795,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,11.70,0.1000,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL119786,119786,O047899,47899,C000056,1695,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,1,59.99,53.99,59.99,6.00,0.1000,25.92,0.4800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL060826,60826,O024314,24314,C001452,3567,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,114.39,129.99,15.60,0.1200,9.15,0.0800,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL053192,53192,O021267,21267,C000095,5582,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,114.39,129.99,15.60,0.1200,10.07,0.0900,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL061144,61144,O024438,24438,C001023,12038,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,114.39,129.99,15.60,0.1200,29.74,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL123961,123961,O049598,49598,C001135,4005,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,114.39,129.99,15.60,0.1200,29.74,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL065158,65158,O026036,26036,C001028,10891,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,1,59.99,52.19,59.99,7.80,0.1300,14.09,0.2700,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL074422,74422,O029746,29746,C001440,11924,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,-4.86,-0.0400,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL053288,53288,O021309,21309,C001409,11801,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,54.28,0.4800,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL058260,58260,O023267,23267,C000458,6156,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,29.40,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL076292,76292,O030519,30519,C000335,12205,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,29.74,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL053190,53190,O021267,21267,C000095,5582,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,-28.27,-0.2500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL075113,75113,O030044,30044,C000465,10438,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,38.22,0.3400,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL122400,122400,O048950,48950,C001734,8643,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,21.49,0.1900,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
